Restaurant;Location;Cuisines;Average_Cost;Minimum_Order;Rating;Votes;Reviews;Delivery_Time
ID_1940;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Bakery;100;50;3.5;30;6;120 minutes
ID_8335;Noorkhan Bazaar, Malakpet, Hyderabad;Street Food, Biryani, North Indian, Chinese;100;99;3.7;1033;39;45 minutes
ID_914;Rmz Centennial, I Gate, Whitefield;Biryani;200;50;4.3;697;218;30 minutes
ID_4388;Rmz Centennial, I Gate, Whitefield;North Indian, Chinese, Biryani;150;50;-;-;-;30 minutes
ID_5232;Sector 1, Noida;North Indian;100;50;3.2;7;4;30 minutes
ID_765;Sector 1, Noida;North Indian;200;50;3.1;6;2;30 minutes
ID_1349;Rmz Centennial, I Gate, Whitefield;Bakery;200;50;3.2;48;15;45 minutes
ID_2742;Delhi High Court, India Gate;Cafe;200;0;-;-;-;30 minutes
ID_4647;Mumbai Central;Chinese, Mughlai;150;50;3.6;29;12;30 minutes
ID_2989;FTI College, Law College Road, Pune;Fast Food;100;50;4.2;110;52;30 minutes
ID_7738;Sector 3, Marathalli;Continental, Beverages, Desserts;200;50;NEW;-;-;30 minutes
ID_1257;Majestic;Fast Food, Beverages;200;50;3.4;4;1;30 minutes
ID_2270;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian, Chinese;250;50;3.5;128;48;45 minutes
ID_5981;MG Road, Pune;North Indian, Chinese, Fast Food;200;50;3.6;36;21;30 minutes
ID_233;Sandhurst Road, Mumbai CST Area;North Indian, Chinese, Fast Food;200;50;NEW;-;-;30 minutes
ID_6163;Chatta Bazaar, Malakpet, Hyderabad;Fast Food;200;50;3.0;8;3;30 minutes
ID_3908;MG Road, Pune;Mithai, Street Food;150;50;-;-;-;30 minutes
ID_4570;Rmz Centennial, I Gate, Whitefield;North Indian, Chinese, Mangalorean;150;50;3.5;22;6;30 minutes
ID_6723;Majestic;Street Food, Desserts;100;50;-;-;-;30 minutes
ID_504;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian;200;50;4.3;300;99;45 minutes
ID_4092;FTI College, Law College Road, Pune;Chinese, Biryani;100;50;3.2;9;1;30 minutes
ID_776;Noorkhan Bazaar, Malakpet, Hyderabad;South Indian;100;50;4.1;257;68;30 minutes
ID_5633;Mumbai Central;Pizza, Fast Food;200;99;4.3;110;76;45 minutes
ID_5460;Majestic;South Indian, North Indian, Chinese;200;50;3.7;23;10;30 minutes
ID_5476;Sector 14, Noida;North Indian;150;50;-;-;-;30 minutes
ID_2507;D-Block, Sector 63, Noida;Mughlai, Biryani, North Indian;250;50;-;-;-;30 minutes
ID_5277;Pune University;Chinese, Asian;200;50;3.6;31;19;45 minutes
ID_13;Nathan Road, Mangaldas Road, Pune;Continental, North Indian, Seafood, Cafe, Salad, Chinese;650;50;4.1;3860;1962;45 minutes
ID_5695;Delhi Administration Flats, Timarpur;Pizza;100;50;3.3;151;12;45 minutes
ID_7748;Mico Layout, Stage 2, BTM Layout,Bangalore;Continental, North Indian, Asian, Italian;550;50;4.9;1881;1509;30 minutes
ID_5145;Delhi Administration Flats, Timarpur;Chinese, Fast Food, Beverages;100;50;NEW;-;-;30 minutes
ID_2402;Sector 14, Noida;Healthy Food, North Indian, Biryani, Continental, Beverages;200;50;3.9;-;-;30 minutes
ID_1359;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Bakery, Fast Food;150;50;-;-;-;30 minutes
ID_8438;Delhi Cantt.;Fast Food, Beverages;250;99;4.4;715;390;45 minutes
ID_6538;Delhi Administration Flats, Timarpur;Chinese, North Indian;100;50;3.3;11;1;30 minutes
ID_4551;Mumbai Central;Pizza, Chinese, Healthy Food;300;50;3.8;577;277;30 minutes
ID_4370;Sandhurst Road, Mumbai CST Area;Desserts, Beverages;200;50;4.0;79;43;30 minutes
ID_1138;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Burger, Fast Food;200;50;3.9;235;144;30 minutes
ID_5659;Rmz Centennial, I Gate, Whitefield;North Indian, Chinese, Biryani, Street Food;400;50;3.1;37;15;30 minutes
ID_385;Sector 1, Noida;North Indian, Mughlai, Chinese;200;50;NEW;-;-;30 minutes
ID_6399;Dockyard Road, Mumbai CST Area;South Indian, North Indian, Chinese, Fast Food;250;50;4.0;84;39;30 minutes
ID_3851;Pune University;Street Food;100;50;3.1;6;-;30 minutes
ID_997;Babarpur, New Delhi, Delhi;South Indian, Chinese, Fast Food;150;50;3.9;106;32;30 minutes
ID_5195;Sector 1, Noida;North Indian;150;50;NEW;-;-;30 minutes
ID_2992;Mumbai Central;Street Food;50;50;3.6;24;8;45 minutes
ID_1846;Tiretti, Kolkata;Fast Food, South Indian, North Indian, Beverages;150;50;3.5;150;26;45 minutes
ID_6859;Pune University;Street Food, South Indian, Maharashtrian;100;50;3.4;205;66;45 minutes
ID_1155;D-Block, Sector 63, Noida;Fast Food, Burger, Sandwich, Beverages;200;50;3.0;7;2;45 minutes
ID_5957;MG Road, Pune;North Indian, Chinese;150;50;-;-;-;30 minutes
ID_8636;FTI College, Law College Road, Pune;North Indian;100;50;3.8;70;37;30 minutes
ID_8187;Yerawada, Pune, Maharashtra;Fast Food;200;50;3.8;80;35;30 minutes
ID_1669;Delhi University-GTB Nagar;North Indian, Italian, Chinese, Continental;250;50;3.8;366;220;45 minutes
ID_6475;Mico Layout, Stage 2, BTM Layout,Bangalore;Fast Food;100;50;3.8;42;13;45 minutes
ID_7385;Mumbai Central;Chinese, Thai, Burmese;250;99;3.9;507;246;65 minutes
ID_5050;Tiretti, Kolkata;Mishti, Street Food;50;50;3.5;59;17;65 minutes
ID_4185;Tiretti, Kolkata;South Indian, North Indian, Chinese, Fast Food;350;99;4.0;533;287;45 minutes
ID_6413;MG Road, Pune;Salad;200;50;-;-;-;30 minutes
ID_8319;FTI College, Law College Road, Pune;Chinese, Continental, North Indian, Italian, South Indian;450;50;3.7;264;117;30 minutes
ID_4107;Rmz Centennial, I Gate, Whitefield;Bengali, North Indian;150;50;-;-;-;30 minutes
ID_3800;Mico Layout, Stage 2, BTM Layout,Bangalore;Bakery;150;50;3.4;7;2;30 minutes
ID_5781;Pune University;Fast Food, Chinese;200;50;2.8;32;10;45 minutes
ID_8587;Tejas Nagar Colony, Wadala West, Mumbai;Fast Food, Rolls;100;50;3.8;19;17;30 minutes
ID_7718;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian;200;50;NEW;-;-;30 minutes
ID_7921;Rmz Centennial, I Gate, Whitefield;North Indian, Chinese, Biryani;150;50;-;-;-;30 minutes
ID_218;Delhi University-GTB Nagar;Cafe, Korean;250;50;3.6;131;52;45 minutes
ID_6843;Delhi High Court, India Gate;Asian, Chinese, Japanese, Thai;800;99;4.0;808;391;45 minutes
ID_6448;MG Road, Pune;Chinese, North Indian, Mughlai;250;50;3.1;9;1;30 minutes
ID_4111;Delhi Administration Flats, Timarpur;Street Food;100;50;-;-;-;30 minutes
ID_1043;Rmz Centennial, I Gate, Whitefield;North Indian;150;50;3.3;7;2;30 minutes
ID_3955;MG Road, Pune;Bakery;150;50;3.1;5;3;30 minutes
ID_2248;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian, Chinese;200;50;4.2;273;193;45 minutes
ID_3389;Pune University;North Indian, Biryani;150;50;3.3;31;7;30 minutes
ID_2390;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, Fast Food, Chinese;200;50;3.3;6;1;30 minutes
ID_4573;Mico Layout, Stage 2, BTM Layout,Bangalore;Biryani, Andhra;300;50;4.0;851;381;65 minutes
ID_2316;Majestic;Cafe, Continental, Fast Food, Pizza, Italian, Burger, Chinese, Desserts;200;50;3.9;310;148;45 minutes
ID_4446;Yerawada, Pune, Maharashtra;Desserts, Beverages;200;50;4.0;226;124;45 minutes
ID_7340;Sector 63A,Gurgaon;North Indian, Chinese;250;50;3.4;22;13;30 minutes
ID_7090;Majestic;Mithai, Street Food;100;50;3.7;34;11;30 minutes
ID_4686;Delhi University-GTB Nagar;North Indian, Street Food, South Indian;100;50;3.3;10;1;30 minutes
ID_6335;MG Road, Pune;Fast Food, Street Food;100;50;3.1;5;-;30 minutes
ID_5819;Sector 14, Noida;North Indian, Chinese;200;50;3.4;23;14;30 minutes
ID_6314;FTI College, Law College Road, Pune;Fast Food;100;50;3.2;6;3;30 minutes
ID_287;Chatta Bazaar, Malakpet, Hyderabad;Beverages;100;50;3.5;23;2;30 minutes
ID_5458;FTI College, Law College Road, Pune;Chinese;150;50;NEW;-;-;30 minutes
ID_6827;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian;100;50;-;-;-;30 minutes
ID_4497;Musi Nagar, Malakpet, Hyderabad;South Indian;100;50;3.5;26;4;30 minutes
ID_4356;D-Block, Sector 63, Noida;Continental, Chinese, North Indian;600;50;3.8;568;347;30 minutes
ID_3678;Musi Nagar, Malakpet, Hyderabad;South Indian;100;50;3.4;18;1;30 minutes
ID_748;Sector 63A,Gurgaon;Burger, Fast Food;150;50;3.9;271;90;45 minutes
ID_6221;Rmz Centennial, I Gate, Whitefield;Rolls, Chinese;100;50;4.4;219;138;45 minutes
ID_7401;Delhi High Court, India Gate;Chinese, North Indian;650;50;3.9;443;270;45 minutes
ID_5746;Sector 1, Noida;Italian, Pizza, Salad;800;50;4.4;3315;2084;45 minutes
ID_6627;Delhi University-GTB Nagar;Beverages, Fast Food;150;50;NEW;-;-;30 minutes
ID_315;Sector 63A,Gurgaon;North Indian, Mughlai;600;99;3.8;619;415;65 minutes
ID_2395;Delhi Cantt.;North Indian, Fast Food;150;50;3.4;16;3;30 minutes
ID_4825;Delhi High Court, India Gate;Momos;150;50;3.1;4;1;30 minutes
ID_5550;D-Block, Sector 63, Noida;North Indian;200;50;3.4;25;9;30 minutes
ID_8561;Sector 14, Noida;Chinese;350;50;-;-;-;30 minutes
ID_7591;MG Road, Pune;Cafe, American, Fast Food, Salad;100;50;3.8;2380;1116;45 minutes
ID_2197;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian;150;50;3.1;4;2;30 minutes
ID_5400;Rmz Centennial, I Gate, Whitefield;Italian, Pizza, Desserts, Beverages;250;50;4.3;1537;1084;30 minutes
ID_2182;Sector 63A,Gurgaon;Biryani, North Indian, Hyderabadi, Mughlai;200;50;3.2;10;5;65 minutes
ID_6828;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Tea, Street Food;100;50;3.1;6;3;30 minutes
ID_7777;Delhi University-GTB Nagar;Continental, Italian, Lebanese, Desserts, Beverages;400;50;4.2;316;194;30 minutes
ID_7637;Sector 14, Noida;Chinese, Momos, Seafood;200;50;3.4;12;3;30 minutes
ID_2994;Rmz Centennial, I Gate, Whitefield;Bengali;200;50;3.5;32;23;30 minutes
ID_5247;Mico Layout, Stage 2, BTM Layout,Bangalore;Ice Cream, Beverages;150;50;NEW;-;-;30 minutes
ID_3054;Sandhurst Road, Mumbai CST Area;North Indian;150;50;-;-;-;30 minutes
ID_4278;Sector 1, Noida;North Indian;150;50;3.7;110;62;30 minutes
ID_561;Mico Layout, Stage 2, BTM Layout,Bangalore;Biryani;200;50;3.9;53;43;30 minutes
ID_2047;Sector 14, Noida;Chinese, Momos;150;50;NEW;-;-;30 minutes
ID_5127;Mico Layout, Stage 2, BTM Layout,Bangalore;Andhra;100;50;3.1;247;47;30 minutes
ID_7596;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Burger, Fast Food, Chinese;150;50;3.5;46;14;45 minutes
ID_3043;Majestic;Seafood, Chinese;200;50;3.4;8;1;30 minutes
ID_3799;Delhi University-GTB Nagar;Burger;150;50;3.3;4;-;45 minutes
ID_4385;Noorkhan Bazaar, Malakpet, Hyderabad;South Indian;50;50;3.1;5;1;30 minutes
ID_7141;Dockyard Road, Mumbai CST Area;Italian, Beverages;150;50;3.0;-;-;30 minutes
ID_450;Rmz Centennial, I Gate, Whitefield;North Indian, Hyderabadi;150;50;3.5;29;5;45 minutes
ID_5755;Nathan Road, Mangaldas Road, Pune;Fast Food, Kebab;200;50;4.0;200;13;30 minutes
ID_96;Pune University;Biryani, North Indian;150;50;-;-;-;30 minutes
ID_8399;Delhi Administration Flats, Timarpur;Desserts;150;50;4.3;497;262;45 minutes
ID_17;D-Block, Sector 63, Noida;North Indian, Chinese;200;50;3.7;145;22;45 minutes
ID_46;Delhi Administration Flats, Timarpur;Fast Food, Rolls;100;50;3.8;121;55;30 minutes
ID_6613;Mico Layout, Stage 2, BTM Layout,Bangalore;Cafe, Beverages, Fast Food;300;50;4.3;685;366;30 minutes
ID_2583;Mico Layout, Stage 2, BTM Layout,Bangalore;Kerala, North Indian, Chinese, Seafood;250;50;3.9;41;18;30 minutes
ID_1401;Sandhurst Road, Mumbai CST Area;Continental, Mexican, Italian, American;750;50;4.4;3218;1429;45 minutes
ID_8177;Mico Layout, Stage 2, BTM Layout,Bangalore;South Indian, Chinese, North Indian;200;50;3.3;6;1;30 minutes
ID_7501;Delhi High Court, India Gate;North Indian, South Indian;200;50;3.3;27;11;65 minutes
ID_6053;Babarpur, New Delhi, Delhi;North Indian;200;99;3.5;45;5;30 minutes
ID_7459;Mico Layout, Stage 2, BTM Layout,Bangalore;Beverages, Healthy Food;100;50;3.5;11;4;30 minutes
ID_5267;Majestic;Biryani, Kerala, Seafood, South Indian;350;50;3.9;237;138;65 minutes
ID_6588;Sandhurst Road, Mumbai CST Area;Fast Food;100;50;2.8;12;6;30 minutes
ID_4857;Delhi Cantt.;North Indian, Chinese;350;50;3.6;230;123;45 minutes
ID_5501;Delhi Cantt.;North Indian, Chinese, South Indian;100;50;3.2;10;2;30 minutes
ID_2891;D-Block, Sector 63, Noida;North Indian;100;50;-;-;-;30 minutes
ID_2579;FTI College, Law College Road, Pune;Fast Food, Desserts;200;50;3.5;11;5;30 minutes
ID_2843;Delhi University-GTB Nagar;North Indian;200;50;NEW;-;-;45 minutes
ID_3116;Sector 14, Noida;Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food;250;50;4.0;855;341;30 minutes
ID_2432;Pune University;North Indian;100;50;NEW;-;-;30 minutes
ID_7531;Sector 1, Noida;Bakery, Desserts;200;50;3.3;18;7;65 minutes
ID_7952;Delhi Cantt.;North Indian, Mughlai, Chinese;350;99;3.8;87;69;45 minutes
ID_7562;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Biryani, North Indian, Chinese;150;50;3.5;59;14;30 minutes
ID_176;Hyderabad Public School, Begumpet;Biryani;150;50;3.3;32;3;45 minutes
ID_2097;Delhi High Court, India Gate;Biryani, North Indian, Mughlai;350;50;3.6;591;324;65 minutes
ID_4371;Sandhurst Road, Mumbai CST Area;Desserts, Beverages;150;50;3.3;7;5;30 minutes
ID_3216;Dockyard Road, Mumbai CST Area;Bakery, Desserts, Healthy Food;200;99;4.0;603;340;120 minutes
ID_1704;D-Block, Sector 63, Noida;Chinese, American;200;50;3.1;12;6;30 minutes
ID_3876;Moulali, Kolkata;Mishti, Street Food;100;50;3.7;34;7;30 minutes
ID_4652;Panjetan Colony, Malakpet, Hyderabad;Burger, Fast Food, Beverages, Cafe, Desserts;200;50;3.0;4;2;30 minutes
ID_3070;Dockyard Road, Mumbai CST Area;Mughlai, Chinese, Fast Food;200;50;4.0;1387;651;30 minutes
ID_915;D-Block, Sector 63, Noida;North Indian;150;50;3.6;67;24;45 minutes
ID_4562;D-Block, Sector 63, Noida;Chinese;250;50;3.1;4;-;30 minutes
ID_6155;Mumbai Central;Continental;550;50;3.9;927;290;45 minutes
ID_5018;Chandni Chowk, Kolkata;Fast Food;100;50;3.2;7;3;30 minutes
ID_2080;Delhi Administration Flats, Timarpur;Fast Food, Desserts, Beverages;200;50;4.1;100;60;30 minutes
ID_1808;D-Block, Sector 63, Noida;Desserts, Ice Cream, Fast Food;150;50;3.8;83;54;30 minutes
ID_256;D-Block, Sector 63, Noida;Hyderabadi, North Indian;150;50;NEW;-;-;30 minutes
ID_4915;Mico Layout, Stage 2, BTM Layout,Bangalore;Rolls;100;50;-;-;-;30 minutes
ID_6063;Pune University;North Indian, Chinese;250;50;2.7;21;8;30 minutes
ID_7283;D-Block, Sector 63, Noida;Bakery;100;50;4.1;29;26;30 minutes
ID_1025;Rmz Centennial, I Gate, Whitefield;Bengali, Fast Food;50;50;3.4;7;5;30 minutes
ID_2327;Delhi University-GTB Nagar;South Indian;100;50;NEW;-;-;30 minutes
ID_3926;Delhi Cantt.;Cafe, North Indian, Chinese, Fast Food;400;50;4.0;323;256;45 minutes
ID_904;Rmz Centennial, I Gate, Whitefield;Biryani, North Indian, Chinese;200;50;3.3;4;2;30 minutes
ID_6378;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, Seafood, Chinese;300;99;3.7;395;91;45 minutes
ID_2999;Mico Layout, Stage 2, BTM Layout,Bangalore;South Indian, North Indian, Chinese;300;50;2.9;37;23;45 minutes
ID_1486;D-Block, Sector 63, Noida;Tea, Fast Food;100;50;3.9;46;27;45 minutes
ID_4921;Delhi High Court, India Gate;North Indian, Mughlai;300;50;4.0;637;334;45 minutes
ID_1128;D-Block, Sector 63, Noida;Pizza, Burger, Fast Food, Beverages;100;50;3.2;6;3;30 minutes
ID_4797;Sector 3, Marathalli;Pizza, Desserts;250;50;4.2;276;59;30 minutes
ID_6163;Noorkhan Bazaar, Malakpet, Hyderabad;Fast Food;150;50;3.1;7;1;30 minutes
ID_3676;Yerawada, Pune, Maharashtra;Biryani;200;50;4.0;-;-;30 minutes
ID_3912;Majestic;Mangalorean, North Indian, Seafood, Chinese, Biryani;200;50;3.7;26;8;30 minutes
ID_7064;Chatta Bazaar, Malakpet, Hyderabad;South Indian, North Indian;100;50;3.3;12;1;45 minutes
ID_4512;MG Road, Pune;German, Burger, Fast Food, Cafe;350;50;4.0;699;369;45 minutes
ID_4397;Rmz Centennial, I Gate, Whitefield;Biryani;200;50;3.3;4;3;30 minutes
ID_4638;Chandni Chowk, Kolkata;South Indian;100;50;NEW;-;-;30 minutes
ID_402;Babarpur, New Delhi, Delhi;Rolls, North Indian;150;50;3.1;4;1;30 minutes
ID_3257;Delhi Administration Flats, Timarpur;Chinese, Beverages;200;50;NEW;-;-;30 minutes
ID_3532;Sector 3, Marathalli;Desserts, Ice Cream;100;50;3.6;15;5;30 minutes
ID_892;Nathan Road, Mangaldas Road, Pune;Biryani, North Indian;100;50;NEW;-;-;30 minutes
ID_1236;Delhi Cantt.;Fast Food, Beverages;200;50;3.3;14;8;30 minutes
ID_7096;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, Chinese;150;50;3.1;104;40;30 minutes
ID_8633;Dockyard Road, Mumbai CST Area;Mughlai, Chinese, North Indian, Fast Food;200;50;3.4;33;12;45 minutes
ID_1238;Dockyard Road, Mumbai CST Area;Fast Food;150;50;3.3;12;6;30 minutes
ID_3444;FTI College, Law College Road, Pune;North Indian, Chinese;200;50;3.8;188;66;30 minutes
ID_2819;D-Block, Sector 63, Noida;North Indian, Chinese;200;99;2.9;116;26;65 minutes
ID_6753;MG Road, Pune;Juices, Beverages;100;50;3.9;64;27;30 minutes
ID_4412;Noorkhan Bazaar, Malakpet, Hyderabad;South Indian;50;50;3.6;41;9;45 minutes
ID_5708;Sector 3, Marathalli;Pizza, Fast Food, Italian;300;50;2.3;352;132;30 minutes
ID_1736;Sector 1, Noida;Chinese, North Indian, Thai, Momos;600;50;4.0;686;384;45 minutes
ID_3989;Sector 1, Noida;North Indian, Fast Food;100;50;NEW;-;-;30 minutes
ID_5903;Delhi University-GTB Nagar;North Indian;100;50;3.5;594;72;45 minutes
ID_804;Rmz Centennial, I Gate, Whitefield;American, Sandwich, Burger;250;50;3.7;136;102;30 minutes
ID_3325;Delhi Administration Flats, Timarpur;Chinese;150;50;3.8;140;36;30 minutes
ID_1951;Delhi High Court, India Gate;North Indian, Fast Food, Rolls;300;99;3.1;45;16;30 minutes
ID_2127;Sector 14, Noida;North Indian, Chinese;250;99;3.6;182;65;65 minutes
ID_2460;Gora Bazar, Rajbari, North Dumdum, Kolkata;Bengali, North Indian;100;50;3.2;10;4;30 minutes
ID_7880;MG Road, Pune;Cafe, Fast Food;300;50;3.9;95;53;45 minutes
ID_3036;Sector 14, Noida;Fast Food;150;50;NEW;-;-;30 minutes
ID_3379;Dockyard Road, Mumbai CST Area;South Indian, Fast Food, North Indian;150;50;3.7;64;20;45 minutes
ID_2703;Delhi Cantt.;Fast Food, Chinese;100;50;3.5;96;34;30 minutes
ID_6423;Rmz Centennial, I Gate, Whitefield;North Indian;600;50;4.3;2335;1093;30 minutes
ID_8436;Delhi University-GTB Nagar;Biryani, North Indian;200;50;3.2;22;8;65 minutes
ID_1177;D-Block, Sector 63, Noida;Fast Food, Beverages;300;50;-;-;-;30 minutes
ID_6021;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian;100;50;-;-;-;30 minutes
ID_2266;Delhi Administration Flats, Timarpur;North Indian, Mughlai;100;50;3.4;182;52;45 minutes
ID_8105;Tejas Nagar Colony, Wadala West, Mumbai;Bakery;100;50;-;-;-;30 minutes
ID_672;Majestic;Mithai, North Indian, Street Food;100;50;3.1;45;16;30 minutes
ID_2881;Nathan Road, Mangaldas Road, Pune;Desserts, Ice Cream;100;50;2.8;8;6;45 minutes
ID_4799;Delhi High Court, India Gate;Momos, Fast Food;100;50;3.8;271;168;65 minutes
ID_4293;Pune University;Street Food;100;50;3.7;25;13;30 minutes
ID_5063;Delhi Administration Flats, Timarpur;Bakery, Desserts, Fast Food;200;50;3.5;32;10;30 minutes
ID_5008;Tiretti, Kolkata;Pizza, Fast Food;100;50;3.2;11;3;30 minutes
ID_7559;D-Block, Sector 63, Noida;Biryani;200;50;-;-;-;30 minutes
ID_5033;Raja Bazar, Kolkata;Mishti;50;50;4.2;425;131;65 minutes
ID_480;Mumbai Central;North Indian, Chinese, South Indian;200;50;NEW;-;-;30 minutes
ID_1001;Delhi High Court, India Gate;Beverages;200;50;3.9;61;45;30 minutes
ID_4418;Dockyard Road, Mumbai CST Area;Chinese, Mughlai;150;50;3.2;6;3;30 minutes
ID_998;Mico Layout, Stage 2, BTM Layout,Bangalore;Healthy Food;200;50;3.0;18;6;65 minutes
ID_6590;Delhi Administration Flats, Timarpur;Chinese, North Indian;150;50;3.7;39;22;30 minutes
ID_4823;Delhi University-GTB Nagar;Chinese, Fast Food;200;50;4.1;1594;897;30 minutes
ID_877;Sector 1, Noida;Biryani;300;50;-;-;-;30 minutes
ID_188;Babarpur, New Delhi, Delhi;North Indian, Mughlai, Beverages;150;50;3.0;-;-;30 minutes
ID_7358;Babarpur, New Delhi, Delhi;North Indian, Rolls;150;50;NEW;-;-;30 minutes
ID_8648;Nathan Road, Mangaldas Road, Pune;Cafe, Sushi, Continental, Italian;350;50;4.3;193;90;30 minutes
ID_7750;Majestic;Asian, Biryani, North Indian, Desserts;200;50;3.6;19;11;45 minutes
ID_7604;FTI College, Law College Road, Pune;Bakery;100;50;3.6;48;16;30 minutes
ID_1876;Moulali, Kolkata;Fast Food;100;50;3.5;116;57;65 minutes
ID_2234;Babarpur, New Delhi, Delhi;Fast Food, North Indian;150;50;3.5;42;8;45 minutes
ID_3521;Majestic;Bakery, Beverages;100;50;-;-;-;30 minutes
ID_1321;Delhi High Court, India Gate;Cafe, Italian, Lebanese, Healthy Food;450;50;3.7;756;387;30 minutes
ID_2932;Mico Layout, Stage 2, BTM Layout,Bangalore;Healthy Food, Street Food, Desserts, Beverages;350;50;4.4;1515;771;45 minutes
ID_4669;Babarpur, New Delhi, Delhi;Raw Meats, North Indian;150;50;3.4;21;6;30 minutes
ID_3039;D-Block, Sector 63, Noida;Fast Food;200;50;3.8;35;23;65 minutes
ID_3066;Mico Layout, Stage 2, BTM Layout,Bangalore;Street Food, Fast Food;50;50;-;-;-;30 minutes
ID_7778;D-Block, Sector 63, Noida;Pizza, Fast Food;200;50;3.7;53;12;30 minutes
ID_8341;Mumbai Central;Chinese, North Indian, South Indian, Fast Food;250;50;3.0;27;13;45 minutes
ID_5120;Dockyard Road, Mumbai CST Area;Biryani, North Indian;200;50;3.4;22;18;30 minutes
ID_8236;Sector 3, Marathalli;Pizza, Italian, Salad;200;50;2.4;66;35;45 minutes
ID_2907;Delhi Cantt.;Desserts, Ice Cream, Beverages;200;50;-;-;-;30 minutes
ID_720;Sector 3, Marathalli;Biryani, North Indian, Mughlai;300;50;4.0;144;87;65 minutes
ID_7260;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian, Mughlai, Beverages, Fast Food;150;50;2.9;-;-;30 minutes
ID_2356;Jaya Nagar, Saidabad, Hyderabad;Juices, Healthy Food;200;50;3.3;14;3;30 minutes
ID_1078;Delhi University-GTB Nagar;Pizza, Italian;250;50;4.3;386;230;65 minutes
ID_5096;Nathan Road, Mangaldas Road, Pune;North Indian, Chinese;250;50;3.7;21;11;30 minutes
ID_8580;Sector 1, Noida;Chinese, Fast Food, Beverages;100;50;NEW;-;-;30 minutes
ID_4001;Sector 1, Noida;North Indian, Chinese;200;50;3.5;24;12;30 minutes
ID_1830;Rmz Centennial, I Gate, Whitefield;North Indian, Chinese, South Indian, Andhra;250;50;3.1;4;1;30 minutes
ID_463;Sandhurst Road, Mumbai CST Area;Ice Cream, Desserts;100;50;3.9;120;61;30 minutes
ID_1959;Delhi University-GTB Nagar;North Indian, Chinese, Momos;200;50;3.5;215;35;45 minutes
ID_5158;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, South Indian, Biryani;200;50;3.4;14;5;30 minutes
